id,a,b,c,t,distance
5747,5.909490219,11.53719895,-5.525773688,1,14.09124583
5748,-5.850404474,2.275482482,-0.117480553,0,6.278443654
5749,5.931798826,-1.542783828,-5.716694675,0,8.38134937
5750,4.481106325,-5.976848923,3.125833677,0,8.097769639
5751,7.113989006,-3.432784642,0.197871984,0,7.901392491
5752,-19.82937333,-11.48578686,3.890336922,1,23.24353819
5753,6.903165658,0.898846027,-3.062750895,0,7.605396986
5754,7.717640376,9.264707474,-21.19766756,1,24.38724846
5755,-1.657536592,2.328912871,3.507514023,0,4.524811303
5756,-1.134985996,-6.885456584,-1.1306187,0,7.069370851
5757,-2.361046202,-6.131623771,-7.305417882,0,9.825501497
5758,-2.868307256,-13.68228273,1.108690686,1,14.02359591
5759,3.399838986,10.37154761,-0.033246139,0,10.91462369
5760,7.188912162,-10.24128079,-7.390707834,1,14.53226936
5761,5.262053649,-7.368447518,12.44433727,1,15.38976145
5762,-3.093387728,8.696286448,-0.836393152,0,9.267901549
5763,-1.616365348,-7.588401592,-3.718041203,0,8.603505451
5764,-4.426925786,7.690072347,5.520419207,1,10.45035467
5765,20.06967313,13.81308599,-1.635306823,1,24.41858621
5766,8.273632793,-8.558167591,-1.104655708,0,11.95472695
5767,8.104243496,1.43329208,0.628835669,0,8.254000432
5768,0.930848321,-17.71357553,-2.825038337,1,17.96157227
5769,-7.963215439,2.877650701,5.17308979,0,9.922425694
5770,3.14915029,16.09980945,7.54839223,1,18.058218
5771,3.866723832,0.122053539,-4.875266415,0,6.223718573
5772,-11.49575166,-16.27043466,13.50434299,1,24.06754307
5773,-4.875630186,-3.42056171,3.863771123,0,7.099347816
5774,0.875207014,-1.306325568,7.86667352,0,8.022283096
5775,-21.69410317,11.8384055,12.66732335,1,27.77126281
5776,7.76907293,1.531233664,-1.038857568,0,7.986388156
5777,16.48525144,5.414873422,-2.672211692,1,17.55634029
5778,-17.63743406,9.215128228,-18.26780904,1,27.0131545
5779,0.594256047,-3.897392829,-2.308002479,0,4.568335206
5780,-7.827079405,-7.305979512,14.24256693,1,17.81828334
5781,-14.46104851,14.00074245,3.375185581,1,20.40917908
5782,2.876116819,20.88842236,-8.873938715,1,22.87673545
5783,1.437005721,-5.190770624,-7.260981211,0,9.040516205
5784,1.400683694,-3.850158879,8.574760367,0,9.503270676
5785,3.367495631,-4.833440607,-0.295761404,0,5.898275149
5786,7.464107167,-16.93231162,-20.63463554,1,27.71649791
5787,19.10103512,-15.33881624,-4.915951671,1,24.98590417
5788,-5.057532857,-0.999658088,-5.704913786,0,7.689212977
5789,-0.25371243,-2.026732901,6.175475793,0,6.50449979
5790,8.533387347,-1.5126673,10.96472777,1,13.97612669
5791,8.577762561,-2.106576611,-2.728722176,0,9.244544353
5792,-16.88676617,-4.744869455,-1.272569089,1,17.5868158
5793,5.746851217,19.84926277,3.841116194,1,21.01841348
5794,-8.420251581,8.461307164,-16.66341697,1,20.49789796
5795,-5.696321782,-0.627699774,-7.313959792,0,9.291721944
5796,6.273415318,-18.21368189,18.91715127,1,26.99912146
5797,5.727654137,0.10202647,5.194444889,0,7.732961207
5798,17.02157974,-14.90629315,-9.735660754,1,24.63158222
5799,14.75797152,-13.64493623,-8.054745502,1,21.65319683
5800,-3.845977158,1.702902317,7.040591373,0,8.201301329
5801,-5.189085835,5.968345206,-5.343206005,0,9.544506625
5802,-1.34558382,6.618679048,-16.46354596,1,17.79510757
5803,-12.27640682,4.611905704,14.30499498,1,19.40651231
5804,-0.26969249,-7.93107746,5.756586183,0,9.8037242
5805,-3.769299748,7.16146065,-1.423670518,0,8.217114882
5806,-5.663213105,8.70175154,1.482457821,0,10.48761859
5807,8.722403709,-0.793377094,-0.792441045,0,8.794187654
5808,-3.028231131,2.521858546,-6.927552037,0,7.970001979
5809,-1.957751166,5.537544661,-5.988203389,0,8.387834662
5810,-2.638784923,5.522515816,-8.8274796,0,10.74177652
5811,-12.69472688,-0.000719813,6.268217259,1,14.15791788
5812,9.339563197,-5.929915463,-3.773428519,1,11.68888792
5813,-0.857248182,0.84364176,-1.871545801,0,2.224699879
5814,18.45255323,6.03650081,-2.304211326,1,19.5510985
5815,-15.03805252,-6.039199614,16.69186118,1,23.26441887
5816,9.17174407,-1.652168579,2.119983809,0,9.557451629
5817,10.36940617,0.500180676,-4.416705026,0,11.2819346
5818,3.397479951,-20.73763555,-1.040475411,1,21.03984285
5819,-2.460099642,2.995743137,5.379313682,0,6.630503968
5820,-4.724192469,8.963267189,15.90510922,1,18.85817204
5821,-5.329496293,-0.401380521,8.388692367,0,9.946597242
5822,-0.864663045,-1.574813651,0.016897001,0,1.796654036
5823,-4.549473436,0.354593479,-7.507826317,0,8.785835253
5824,-4.429445579,-9.161582125,-4.967336014,0,11.32382454
5825,2.642291175,3.977401863,-15.41121187,1,16.13402862
5826,-11.13513693,21.07108761,-12.01356543,1,26.68909443
5827,14.15807583,-3.700914067,4.980457008,1,15.45809911
5828,3.004266039,-19.68492743,-10.60341848,1,22.56001919
5829,10.16116484,-0.664527465,3.43381228,1,10.74625211
5830,-7.919019676,2.145881685,-4.991649388,0,9.603761994
5831,7.630875131,-14.25294829,-15.69312985,1,22.53111437
5832,17.66981575,-11.9855421,-2.61820664,1,21.51117417
5833,5.118217997,6.948680168,-0.174608598,0,8.631963838
5834,11.40980255,8.867346781,-12.10981386,1,18.85367404
5835,-10.1979733,-16.42452018,-9.727304203,1,21.64218034
5836,-0.909601429,2.542198958,0.269500494,0,2.713444456
5837,-0.074382238,8.404973134,7.799649986,1,11.46663185
5838,3.912595979,19.09048656,-6.968083306,1,20.69563406
5839,-5.82487213,-8.469899326,11.92910845,1,15.7471254
5840,-1.397435439,-0.66776006,-1.769151096,0,2.35130281
5841,5.430836258,-2.65740889,0.749524698,0,6.092420845
5842,-6.406415985,-9.687745259,1.359499361,1,11.69370824
5843,3.66432067,-1.866314687,1.725341865,0,4.459504573
5844,10.15818577,-8.975998253,17.55852278,1,22.18240305
5845,0.05661259,5.895378426,7.980276635,0,9.921870133
5846,6.202137411,2.326736379,-0.510016651,0,6.643818753
5847,0.656028026,2.084730509,-1.66686302,0,2.748618997
5848,-4.876296619,9.36561907,9.702852507,1,14.34009889
5849,21.04618567,-7.063027665,-8.698613206,1,23.84311563
5850,-5.109136468,-2.764308385,7.68821253,0,9.636041106
5851,1.466213298,-5.248154113,5.954001743,0,8.071123825
5852,-1.135655464,2.079979323,-3.809009463,0,4.486042846
5853,-5.897426257,9.413196556,0.51269363,1,11.11983636
5854,-0.542420761,-1.570510306,-3.685753278,0,4.042956855
5855,11.88918501,4.078124426,5.058906274,1,13.54903509
5856,-2.038877763,19.04883521,-16.16167078,1,25.0642125
5857,-6.845617119,8.043104086,-3.248811783,1,11.05028394
5858,-3.848146219,2.354024921,5.171216534,0,6.862298674
5859,15.95404777,2.941529013,6.152222687,1,17.35033363
5860,-13.23378644,-4.137448623,2.110046882,1,14.02511613
5861,-10.27539566,15.49995462,-18.32840153,1,26.11058505
5862,5.861599253,3.711498048,1.780149018,0,7.162575939
5863,-0.536074859,-11.24116029,8.740528595,1,14.24948775
5864,-13.54767276,18.00264693,-2.234668501,1,22.64130025
5865,0.196420074,6.992236744,-0.509803455,0,7.013547968
5866,1.628572423,1.168424834,5.759655195,0,6.098450024
5867,-1.248046796,4.708270394,2.427554425,0,5.442283656
5868,-11.20674031,-6.631826553,0.642774663,1,13.03784151
5869,-1.781056516,10.88061542,2.007178361,0,11.20663728
5870,-2.19957373,7.421404419,-0.011955369,0,7.740511035
5871,-18.71479393,-10.73504791,1.891558462,1,21.65785674
5872,-21.76685952,-15.99985567,19.46164446,1,33.29485185
5873,-17.89013998,4.691011837,7.023306804,1,19.7835674
5874,2.798660601,-6.769576186,4.984136987,0,8.860095056
5875,5.867057083,16.95683015,-18.28891188,1,25.62109961
5876,8.967543322,-2.058101528,3.427242863,0,9.818279318
5877,-14.72321487,-15.64709719,9.313166718,1,23.41665606
5878,-2.709757755,5.309903869,5.35300215,0,8.012022105
5879,6.516383413,-9.792626978,7.261125152,1,13.82326786
5880,6.24496452,-6.905564684,1.213801872,0,9.389340789
5881,-2.581540487,3.532055411,-4.950171259,0,6.606357711
5882,16.66046449,6.944135495,-4.370862117,1,18.5713901
5883,-8.370279417,-5.581228293,2.214057709,1,10.30115228
5884,9.274330245,5.214061827,-3.603048482,1,11.23305838
5885,10.24461496,-15.69142272,-0.382626889,1,18.74351317
5886,14.26244289,21.36379206,-11.89054621,1,28.3057234
5887,-2.402852263,1.030564547,-14.13907599,1,14.37877714
5888,-3.378913206,-2.488758011,-6.710424929,0,7.914592448
5889,-0.778623575,-3.577579357,-8.505975812,0,9.260505021
5890,-9.274158201,3.595186811,-5.769809801,1,11.49896011
5891,-10.30668716,0.341984742,-14.49379452,1,17.78805311
5892,13.45537028,-6.916529789,-3.013321237,1,15.42612973
5893,-0.941494139,7.542237463,-0.380170817,0,7.610275094
5894,-19.01542313,15.16470033,8.192135226,1,25.66447998
5895,9.446742837,3.62222352,-0.854157724,0,10.15337574
5896,8.472117377,6.162230321,3.018738223,1,10.90241422
5897,18.038429,17.29846524,-18.16315122,1,30.89533756
5898,1.706815279,-2.115360678,-1.017186844,0,2.902178194
5899,4.275836135,2.477969693,4.986627093,0,7.020652264
5900,-15.60018143,3.113727823,7.063098037,1,17.40541052
5901,-1.424519037,-5.130943019,-13.83118507,1,14.82084718
5902,-3.250325944,-6.976613654,7.962114683,1,11.07397973
5903,1.34218698,-1.877869748,-2.063934394,0,3.096398854
5904,2.070530568,6.136826539,-6.648183083,0,9.281490996
5905,-1.188400883,-2.874495168,8.820951745,0,9.353299354
5906,2.353388022,0.180417388,4.256810307,0,4.86738324
5907,8.383974154,-3.39934607,0.079895103,0,9.047262544
5908,3.036591319,-10.89282389,1.408526724,1,11.39554504
5909,-3.648250944,-2.761245559,14.80607755,1,15.49690757
5910,-18.48411278,13.7979602,20.06901819,1,30.57468924
5911,21.09991509,5.061461583,14.11971502,1,25.88805057
5912,10.4479443,-3.989666988,13.06169431,1,17.19548897
5913,-1.816847021,8.440048161,2.398065581,0,8.960249136
5914,2.750167571,10.93894083,-1.959786071,1,11.44834528
5915,6.73573139,-20.17244088,-0.623148867,1,21.2764133
5916,-3.221624812,13.46612463,5.040792126,1,14.73516082
5917,-18.30206926,1.314239639,18.24831117,1,25.87844326
5918,0.65348619,7.662475574,2.019434781,0,7.951018359
5919,-21.67672606,-7.882235487,-18.14922816,1,29.34969457
5920,13.71366391,-20.05585567,19.30900086,1,31.03448789
5921,-9.458889827,1.636900174,-0.321036971,0,9.604847926
5922,-0.225547723,5.782900516,-2.230072817,0,6.202099235
5923,-16.87217673,8.026073114,21.20138322,1,28.25927897
5924,5.131667076,2.516127869,2.28038194,0,6.153458233
5925,-3.377773863,-3.594623178,-4.648254103,0,6.777679416
5926,5.18666281,4.988446963,5.835363797,0,9.26485536
5927,8.608430679,2.13998663,4.250785453,0,9.836350873
5928,-4.423031847,2.552194151,6.624541586,0,8.36429656
5929,-18.74478221,-20.10389457,-14.57129101,1,31.11038345
5930,-3.895572947,5.218730881,-1.103562646,0,6.605186682
5931,-9.337536525,0.591596521,-14.43504472,1,17.20203741
5932,-8.652649953,-1.874371305,-1.909399459,0,9.05689932
5933,-21.58675357,-10.2662197,9.052409291,1,25.56030733
5934,12.54570709,11.16190209,16.80587211,1,23.75752853
5935,-5.062404047,12.93340894,-0.670343966,1,13.9050481
5936,3.676332074,-6.284729425,3.38361607,0,8.028829253
5937,-5.499242026,-6.830932878,5.393286445,0,10.29518555
5938,-3.034131708,8.841356141,-0.012986285,0,9.347497113
5939,-21.51073447,0.270853384,-1.123269806,1,21.54174538
5940,1.952454625,-2.977419412,-8.980925757,0,9.66095921
5941,-20.98731487,-4.073797103,10.70132928,1,23.90777398
5942,2.960486588,-1.972595281,-2.966680702,0,4.632149325
5943,14.29452865,-2.899586698,8.416687129,1,16.83988642
5944,-1.269732579,0.80803012,-4.244479932,0,4.503414637
5945,14.992982,7.5948549,14.8466832,1,22.42532792
5946,8.423967406,3.247374806,0.532658253,0,9.043914794
5947,5.654582708,-8.694071923,1.238401361,1,10.44484706
5948,-6.90120385,-2.638357254,2.368276876,0,7.758626099
5949,2.111254531,-0.484183613,-1.67614733,0,2.738850003
5950,0.683774287,3.324933449,-14.88217895,1,15.26440238
5951,6.060546443,4.481982737,-20.8207542,1,22.14322013
5952,6.311865882,-5.526395792,1.740690314,0,8.568004676
5953,-11.78815103,-8.292331184,9.717931865,1,17.38279209
5954,1.950532455,-6.885199546,2.314248139,0,7.521056714
5955,8.555003405,-7.871457645,20.26952147,1,23.36667348
5956,2.504694301,-0.478856247,11.45720297,1,11.73755924
5957,4.789746315,-1.691911784,4.721768079,0,6.935367981
5958,3.265065832,9.665635339,4.077983329,1,10.9870428
5959,5.684890333,-1.939837857,-1.523755672,0,6.196997689
5960,-17.1499747,21.81748173,3.93495476,1,28.02869976
5961,-1.647326294,-2.291837987,-0.965416671,0,2.982990886
5962,5.914791197,-5.647428968,-4.363615402,0,9.269269023
5963,-2.916559437,-5.848722823,4.032097323,0,7.67930247
5964,3.734586048,-4.948548159,4.225305993,0,7.502564399
5965,-0.979264666,-1.700401363,6.78333149,0,7.061438252
5966,-7.24967884,-4.002105558,4.632960152,0,9.488888868
5967,0.096118798,-5.973520193,-7.953419642,0,9.947314528
5968,9.634407172,-11.52647181,-20.97581503,1,25.80050716
5969,3.344219425,3.577864621,8.307125568,0,9.643300992
5970,6.792402236,3.380678728,-4.239374483,0,8.691260714
5971,2.057568097,-2.871118433,-10.42846232,0,11.0104375
5972,1.724042385,-0.494632071,13.24063626,1,13.36156546
5973,-10.20163823,0.17699933,2.028024565,1,10.40277054
5974,1.384079113,7.94154126,7.90859423,1,11.2929011
5975,-7.975147092,0.050362384,-0.432619056,0,7.987031161
5976,0.932042305,16.3589155,8.23934415,1,18.34038198
5977,5.160572528,-0.85278673,-2.775018982,0,5.921104996
5978,2.093383927,-6.362111725,9.631773332,0,11.73157191
5979,20.46333748,-14.31854003,3.228672794,1,25.18319077
5980,-6.479933233,-18.51434021,20.27392493,1,28.20996916
5981,20.26277058,-16.04314302,7.405754364,1,26.88507964
5982,4.162574094,8.047260336,3.261335778,0,9.629212485
5983,7.411024586,1.338965761,3.076872221,0,8.135309298
5984,-9.420290725,7.536815708,-8.30494266,1,14.64641734
5985,-10.72159238,-3.662217161,-0.63834573,1,11.34776907
5986,-0.509924551,-2.530463471,-0.249746024,0,2.59338418
5987,-11.06545527,13.37715464,16.51419501,1,23.96061776
5988,9.596419264,-0.687275829,2.750052161,0,10.00631789
5989,-10.8025103,-1.031623332,-0.055632422,0,10.85180034
5990,5.332880158,-1.039112545,6.296181117,0,8.316325049
5991,21.52624184,21.23282724,-18.16876657,1,35.27486525
5992,-5.879890172,-8.573527594,3.033551461,1,10.82963149
5993,0.79752714,5.833313559,4.762657607,0,7.572747461
5994,-0.681485349,-0.398409991,9.104562802,0,9.138720732
5995,-3.069957884,-9.348511541,4.05260024,1,10.64156371
5996,18.2305747,-20.77592837,2.987328972,1,27.80138824
5997,-14.24971774,10.49165684,11.59162282,1,21.15407853
5998,15.83982701,-9.458527416,12.69006886,1,22.39200099
5999,1.435710047,-9.812321223,-4.564613472,0,10.9168955
6000,4.441455482,-1.305685631,-6.697747196,0,8.141938299
6001,-4.560239915,-2.68136341,-6.801753606,0,8.616806249
6002,16.09968912,10.84011199,15.80458963,1,25.02984361
6003,2.857457989,-3.593389057,-7.641443644,0,8.914548336
6004,3.319272045,3.00734001,-10.79479537,1,11.68714113
6005,0.450027511,-0.621295999,2.806424538,0,2.909390342
6006,-6.2134648,-6.572577367,-1.916058036,0,9.245387848
6007,21.52983855,-19.97777698,-17.29814515,1,34.08623398
6008,15.00392762,-1.821353054,-2.165196914,1,15.26837413
6009,-16.76523922,-18.64825686,-11.07102086,1,27.41164411
6010,15.30538669,7.98718382,-7.428582948,1,18.79451547
6011,7.808877392,-18.89257526,-8.401613719,1,22.10192478
6012,4.909982531,-1.446484963,6.041261406,0,7.918149189
6013,15.06963568,-3.695144724,-13.89866614,1,20.83076894
6014,0.931388747,-1.155378876,-6.263348574,0,6.436763216
6015,-7.060674703,21.95302224,8.50015526,1,24.5772446
6016,12.16150478,10.52033884,-5.428569637,1,16.9720092
6017,-0.090154913,5.398380559,7.789828277,0,9.477977904
6018,-4.873076524,1.816811186,3.647928425,0,6.352563222
6019,9.217641665,4.779863136,-1.006094348,0,10.43188551
6020,19.32300103,12.41693273,-17.29269679,1,28.75058172
6021,-5.507737788,-3.101617815,-4.706067635,0,7.880500061
6022,-0.284817446,4.638988529,-1.46374309,0,4.87276917
6023,2.190153046,-14.22538395,-10.68248097,1,17.92410998
6024,-0.126230743,-3.222757118,5.532409259,0,6.40387772
6025,-7.888817156,5.054418461,-2.191479671,0,9.622014614
6026,3.970506734,-2.596717011,5.911344607,0,7.579700391
6027,-7.594169506,17.54879027,-19.21327605,1,27.10685203
6028,0.27571923,-8.25993558,-5.039016878,0,9.679578915
6029,14.27864521,0.248320482,11.80131382,1,18.52599201
6030,-13.91164016,-19.0050895,-11.44103693,1,26.18443211
6031,-8.851457341,-1.323336668,-6.402757595,0,11.00430924
6032,-0.127426037,-7.227666464,7.581307763,1,10.4752865
6033,2.727400869,12.71384137,5.740210049,1,14.21374297
6034,6.7934596,-21.0285689,-10.11094104,1,24.3019121
6035,16.36584977,-8.00562797,21.82205186,1,28.42768132
6036,-5.823617836,-6.383065998,1.114022505,0,8.71200909
6037,-4.075525246,1.858625396,-9.840826892,1,10.81232021
6038,1.854482746,-2.70736801,-7.894707522,0,8.549582133
6039,0.230159359,-3.7285914,-8.967544122,0,9.714536259
6040,16.05462613,-15.18242461,18.70843672,1,28.9527657
6041,-9.067639522,-17.8479421,-10.58866279,1,22.64709481
6042,-0.1106566,-2.140318916,-4.910209197,0,5.357552081
6043,2.196586001,1.104553649,-3.091477694,0,3.94997002
6044,18.093483,5.334982485,15.83482959,1,24.62880413
6045,1.534101118,-6.05893262,-5.978742233,0,8.649247911
6046,3.310425817,0.800092752,6.402597492,0,7.252056408
6047,0.524463374,4.342110432,-6.226085561,0,7.608753265
6048,-16.08130928,0.613557691,9.390185881,1,18.63224495
6049,-5.346964672,-2.163209356,-5.033185012,0,7.655224182
6050,8.941095592,-10.30426272,2.917747685,1,13.95113874
6051,-4.210119797,-1.208658287,2.661025595,0,5.125136171
6052,10.91124375,2.517511372,11.17223334,1,15.81808779
6053,-2.249441564,5.022181414,3.816077374,0,6.696621538
6054,-8.111542178,3.257292399,0.84769288,0,8.782121241
6055,15.17648363,-10.57800943,-1.501579973,1,18.56002913
6056,13.70276574,-14.21821898,-0.528547664,1,19.75355418
6057,-0.043118886,-1.373692502,7.747760699,0,7.868715663
6058,0.490674356,4.927481687,1.677310469,0,5.22821265
6059,-21.90492453,1.248425261,5.748052045,1,22.68092561
6060,-3.654161304,2.958334576,18.31365271,1,18.90752533
6061,2.192042082,-1.606581056,-10.27640529,1,10.62970634
6062,0.322232524,1.112063449,-6.413017043,0,6.516694447
6063,0.550783984,1.874383508,7.563787097,0,7.812013298
6064,5.476046426,6.441294386,-3.073984876,0,8.995929126
6065,-2.166630973,-4.886458767,-2.38861192,0,5.854676418
6066,2.887047023,-6.344874525,5.931199339,0,9.152682604
6067,15.25702567,-19.28115876,5.934867635,1,25.29352821
6068,-1.534619476,1.263983456,-8.118564272,0,8.358456613
6069,-6.636631811,-2.956250623,-3.859259523,0,8.226675125
6070,-8.143459583,-21.11159674,-10.37140534,1,24.89139409
6071,-10.55775281,-15.78199209,-21.3345676,1,28.56048308
6072,-7.814203863,-1.924130277,0.329020013,0,8.054335075
6073,-7.568469939,-2.16575226,-4.166244671,0,8.906728621
6074,-1.97427711,-1.138531948,-5.326932713,0,5.793982847
6075,9.528156919,-3.076483333,-5.594855776,0,11.46965279
6076,-6.109205726,-5.974209219,0.772727702,0,8.579666572
6077,2.95552484,5.375060874,1.389322302,0,6.289405611
6078,1.714121825,2.901145556,-6.491104393,0,7.313637632
6079,18.98546717,-16.36983324,-12.77625572,1,28.13631309
6080,0.792430441,0.678129242,9.932233221,0,9.986844448
6081,-4.816637397,1.851478911,3.27801172,0,6.113373112
6082,0.251705711,3.453704515,-1.464457109,0,3.759795908
6083,16.15113228,-5.119206663,-17.78521192,1,24.56377645
6084,-11.72299584,-17.24835591,-9.773491814,1,23.03162077
6085,-20.78302492,2.154893747,1.796531838,1,20.97153353
6086,8.406377576,-8.366808652,8.503468392,1,14.59382217
6087,5.675301843,-20.24583218,-14.94670152,1,25.79741572
6088,3.303328134,-7.524630896,-7.138516028,1,10.88533224
6089,-21.28523861,-0.390935794,17.02039049,1,27.25633699
6090,11.20586986,0.405553603,-1.968176718,0,11.38462616
6091,-19.41534542,-21.97766207,-9.509659241,1,30.82866989
6092,0.43476903,3.076264378,-0.184805255,0,3.112327042
6093,19.77844389,0.745683524,1.92966442,1,19.88633931
6094,-1.331031159,-5.979729916,16.65033563,1,17.74154701
6095,-2.567904678,1.746924843,10.08261974,1,10.5501233
6096,6.109009852,8.111211072,3.565929213,0,10.76232306
6097,-14.66833428,-15.58139743,-21.03572135,1,30.00735825
6098,-5.772321394,19.73536553,17.79268145,1,27.19161378
6099,-16.2995354,21.61868051,0.082165456,1,27.07487677
6100,-16.29533606,16.64388329,-3.265297688,1,23.52060793
6101,0.857713817,-7.084065114,8.703611062,1,11.2548877
6102,0.880958843,2.750724202,-5.665628612,0,6.359396174
6103,-6.9692991,6.403119155,-1.667622692,0,9.609996374
6104,-9.422132194,9.591631798,-21.86786343,1,25.67059459
6105,10.63055134,-2.459381853,19.66193482,1,22.48663741
6106,7.270756528,12.04953483,15.91749721,1,21.24669168
6107,1.870671336,-5.104820119,5.374791786,0,7.64506288
6108,14.99003588,-9.01970497,-1.708660775,1,17.57770676
6109,4.564205966,-6.171926612,-21.57700105,1,22.90178221
6110,2.188919295,-1.441329903,-9.930082,1,10.27011821
6111,-1.32247767,-4.771017385,0.744852856,0,5.006631588
6112,0.664434186,4.604388598,3.554912966,0,5.854850412
6113,-7.278607667,4.784999534,-0.825551825,0,8.749622045
6114,-1.648981311,3.268274802,7.735920095,0,8.558342086
6115,16.95420729,17.78369474,-0.820327773,1,24.58409814
6116,3.208963953,-2.368467201,-6.919827132,0,7.986932707
6117,1.631226506,-3.23901592,-2.129923886,0,4.2057936
6118,0.957188149,8.558094447,-3.861101314,0,9.437441024
6119,2.976460695,-1.671019568,19.68609975,1,19.97984354
6120,-12.93395714,11.66809533,6.149184607,1,18.47279533
6121,-3.382508632,17.42142092,-0.609957683,1,17.75723289
6122,16.62491857,18.29419614,-5.552869631,1,25.33574335
6123,8.151980155,-2.670788486,-0.949108498,0,8.630683549
6124,-3.400525036,8.209821928,-0.663023222,0,8.910911648
6125,10.64245452,21.47972379,20.07827596,1,31.26943456
6126,3.676539158,-2.075438339,1.050504926,0,4.350625826
6127,6.055207261,-2.582618251,-1.247257903,0,6.700082408
6128,11.51470692,16.57896041,-1.252446199,1,20.22421878
6129,-0.46972841,3.560069096,-6.224722182,0,7.186230096
6130,10.13915255,0.403613437,-3.747802555,0,10.81717811
6131,-3.558291813,-5.077883431,-6.94581647,0,9.310784456
6132,7.627975298,-2.630586096,1.528016927,0,8.212236363
6133,-7.0362478,18.924046,14.73353889,1,24.99410867
6134,10.31014533,0.881961867,5.425947039,0,11.68408553
6135,-1.603683084,6.103763894,-6.762184576,0,9.249587739
6136,20.92374005,-3.741645136,-16.1035848,1,26.66698801
6137,1.674473572,13.47325601,-8.939366031,1,16.25560686
6138,10.59352827,-13.13448684,17.57265179,1,24.36258765
6139,-4.31549656,-2.528360066,-5.19712931,0,7.212923696
6140,-9.395532466,-3.139673219,-1.695865144,1,10.05035009
6141,0.130642823,0.693154481,3.514890889,0,3.584967035
6142,-4.689358918,-3.75069783,-17.65686644,1,18.6500068
6143,19.39857205,19.08851782,-18.69246644,1,33.01642639
6144,14.25655309,11.87417794,-0.736215654,1,18.56845231
6145,12.79489475,15.37396233,2.511783349,1,20.15879721
6146,2.596185429,-3.879125537,-7.991498942,0,9.254828418
6147,21.62584129,-6.292705071,2.187491142,1,22.62874867
6148,-1.180661501,-7.425439003,-14.69129815,1,16.503495
6149,16.58667323,-18.96132309,-20.82913247,1,32.68795286
6150,6.752904569,-16.83323337,-15.52818329,1,23.87643069
6151,-5.93151062,-5.61766666,1.629997717,0,8.330539568
6152,-9.843884944,1.620621638,3.928375847,0,10.72196913
6153,2.41656069,13.39827598,-2.360079768,1,13.8175085
6154,-0.477340444,-7.870457888,-8.668628419,1,11.71823707
6155,4.989218034,5.100940057,-8.215083552,0,10.88115269
6156,-8.565381032,-4.371991292,0.303805814,0,9.621453012
6157,-9.469958505,-6.594150162,11.03097686,1,15.96387738
6158,-2.289815257,-7.477098906,-4.783040945,0,9.16666475
6159,7.022874233,-4.895082233,-6.66095248,0,10.84669906
6160,-7.112555008,-6.589971233,-1.356102959,0,9.790565603
6161,2.721080248,-5.472532686,8.124013153,0,10.16624225
6162,12.1201313,-3.416207575,21.77976197,1,25.15802234
6163,-4.112957434,-4.141450375,2.403507461,0,6.31227995
6164,0.830561182,-3.445395679,-1.863543693,0,4.004170121
6165,-19.11968995,7.880922202,-19.96329132,1,28.74377287
6166,4.253958082,-2.503335009,5.711611133,0,7.548863972
6167,-3.930080427,-2.969580767,-1.188792519,0,5.067264523
6168,15.08466103,2.291840765,-17.11149768,1,22.92603073
6169,3.24106989,-2.801337402,6.893260933,0,8.115976316
6170,-5.264022228,0.062564146,-4.300425591,0,6.797610209
6171,9.382245352,-21.61316424,-21.04236297,1,31.59013193
6172,15.7989851,7.027013064,13.30669182,1,21.81868213
6173,-18.58918478,19.4668132,19.34979768,1,33.15010222
6174,1.65656909,19.84987087,20.0360207,1,28.25249936
6175,1.227707059,-0.654737197,8.850192057,0,8.958897525
6176,8.400986032,7.192342589,4.505409937,0,11.94173676
6177,-5.644003581,2.34039577,1.808975397,0,6.372175514
6178,-19.90882156,-9.541908913,20.79135678,1,30.3263865
6179,21.17203538,-8.171734223,-6.86599362,1,23.71021279
6180,-5.988401929,6.31741153,6.38599827,1,10.79590756
6181,-16.0360578,21.17490573,-21.04382797,1,33.88767443
6182,-0.760904923,6.896667559,-6.977083246,0,9.83985215
6183,8.136952874,0.071756225,-4.898558225,0,9.497948395
6184,7.41505915,-1.796768553,-2.78875665,0,8.123339405
6185,12.84659487,17.63224029,11.03500707,1,24.4479504
6186,0.856286476,-2.333925941,-1.671121527,0,2.995510639
6187,-14.63307721,15.99735755,-9.479897905,1,23.66243567
6188,-0.756695028,2.281269272,3.006455111,0,3.849097192
6189,-10.98948302,-9.533550079,-18.76563631,1,23.74460824
6190,8.672886769,5.607859462,1.646638567,1,10.45841629
6191,6.268276612,-0.069280954,4.764851979,0,7.8740019
6192,-19.27202184,-9.080399111,-0.672145324,1,21.31469571
6193,-17.99541215,18.12833506,9.14289515,1,27.13049801
6194,6.240424164,0.233379245,-2.721286219,0,6.81195701
6195,1.350636409,0.102350707,20.1554366,1,20.20089897
6196,-8.006413985,-0.626417867,7.820638277,1,11.20970327
6197,5.426335776,7.823866581,5.338174616,1,10.91577375
6198,3.947201718,-14.63817871,-6.006473428,1,16.30749522
6199,-4.674054145,0.339363204,1.240316888,0,4.847714463
6200,-13.39903315,-15.41483677,4.819003586,1,20.98509179
6201,2.80964923,3.914452034,-7.010112271,0,8.506393923
6202,2.239123831,10.17783022,-7.468699433,1,12.82120801
6203,4.926787012,1.745569447,10.14709016,1,11.41418773
6204,5.804985188,21.2553951,21.63045425,1,30.87662911
